text,label
tumpang curhat teman undang teman teman saya mantan banget mantan usaha dandan cetar baju jilbab sandal tas pakai up beli lumayan maksud goda mantan biar tarik biar d bikin kesel mantan info acara kecewa banget ketemu kecewa modal ketemu,0
halo bunda dapat 1 usia 5 rantau bisnis kadang tinggal tua kadang 2 3 minggu tinggal mertua cerita tinggal tua kadang jual pulsa jual baju kaos simpan rapi tinggal mertua bisnis mertua beli beli tipu lihat beli pulsa lihat pakai bingung bisnis rumah mertua bisnis tolong sengaja pakai rencana kumpul perlu belis 7 5 juta,0
kayak beli perawatan kulit ja g kebel beli baju tahun doang gin banget hasil g beli pa d,0
jarang ribut ldr temu batas manfaat tapi minggu komunikasi vc wa diam suka transfer 1 segan bantu ekonomi murka baca wa transfer aku cerita marah tipe laki diam 2 kali minggu bikin sakit hati saat ekonomi puruk tutup rapat kondisi bantu bantu kondisi ekonomi nikmat tau bantu genggam beras pakai tilik pas lahir terima keluarga tau doang salah nominal pinjam duit kl nominal kadang rela piutang gali lubang tutup lubang ribut perihal in ulang g habis pikir berat bantu kakak dia izin,1
kuat tuhan,0
usia nih nikah usia 23 dah bujang lapuk ma kampung,0
steril haid susu kaya,0
pukul muka kdrt sih larang judi baik balik tau cerai umur 17 nikah sah bis cerai takut nam pukul takut pinjam pinjol,2
bunda irt jahit kodi rumah alhamdulillah finansial kaya 2 perempuan usia 10 laki usia 3 barusan amuk ribut si sulung perkara tolong sulung ambil piring duduk tonton televisi sia rak piring kali gubris marah kali suruh amuk rak piring gelas piring pecah hambur langsung tangis kepala pusing pikir angsur bank bulan juta rak isi pikir tuhan nambah ribut sulung bela ribut urut bikin nurut bikin gede kepala tau problematik banget ribut capek pikir pergi neger sulung perempuan bakat nurut bikin emosi,2
biaya daftar tk tau biaya daftar da spp siap 4,0
kesel fitnah cari lipstik ambil suruh cari lemari cari nyata laci bilang ko bulak cari pikir maling lipstik puny alat kali kali fitnah kali 10 ribu puny lupa sumpah tuhan ko bilang situ ko cari m y bikin,0
fakta sih miskin bodoh teman dia tara susah banget pen teman pintar teman ubah me emak emak,0
perlahan hidup ajar batas bahagia ganggu,0
astaga ya tuhan pilih gin malam butuh dana ros kali kali pinjol adik saya adik saya bilang tidak bisa tidak mau respons bujuk adik saya bilang tidak usah pinjol entar susah bayar cuman 500 ribu bayar liat respons sungguh tidak enak gilir adik saya pinjam bank olak bilang tolong adik ka entar kasih duit 1 juta nominal adik saya ujung ujung data cacat bilang orang pas susah pinjol tidak mau bantu respons mama tidak enak pinjam sikit bilang ktp tidak mau ktp kakak ktp ujung ujung bilang bantu urus kakak akte tidak bisa bantu adik ka segi niat buruk adik tolak bolak tolak,2
selingkuh hati rezeki lancar doa batas d dengar,0
jam badan sehat rezeki lancar sapa,0
kadang sakit terima anggap anggap salah sumpah serapah bikin hancur sia belaka astaga,0
suka mu bahagia bahagia 4,0
izin curhat banget banget belanja adik dia main bawa buah tang bikin kue semenjak sakit banget banget malas sikap omong tau alam keluarga ayah korban ayah harga alhasil biar kayak kecut bawa tinggal mama untung dukung bela ketemu bulan pas arisan keluarga alhamdulillah hidup dua tenang bantu bayar puluh juta kemarin bayar piutang,0
cerita pagi puskesmas batuk flu sakit kepala pas d tensi emang pas d periksa ama dokter tidur nyenyak makan ceplos suka pikir jantung debar kencang tidur malam d otak suka kayak obrol dokter bisik g sakit alhamdulillah sadar g dokter suruh konsul ulang jiwa d puskesmas untung si jiwa d suruh puskesmas desa g takut kudu pol jiwa kn g bpjs g kayak bunda,1
sakit asam urat g jalan kabar bu de masuk sakit suruh jenguk in posisi tau sakit gin banget y g duit sakit g jenguk suruh sakit bilang kn jenguk bude g gitu y tau kn pikir manusia detik q usaha waras kali sih utama mau,0
bunda ne stres gampang emosi capek d bikin ma kadang takut bunda,0
izin keluh gin habis ig perempuan ig nama lacur salah obrol iya tau ko buka ig pas tegur wa alas ig kena kesel iya lucu gitu bunda terima kasih,0
cerita beli bekas kota b kota t bank kota t biar aman tinggal kota b mohon,0
bapa urus tua rawat tinggal bapa pergi tinggal tahun kosong da rawat suruh kakak adik saya roboh kali bersih adik sini banget ojok urus bapa nyaman saudara sendiri bapa tau beranta cape tuhan en pergi sesal paham teteh dosa kah suka risi raka tambah bapa pakai tiri,2
nikmat mu kenang ulang,0
3 sekolah paud kober grup masuk sekolah bawang ikut teman dia gede 5 6 1 seko sih tangis langsung senam teman teman dia kayak susah banyak diam umur 2 minggu tidak apa apa tinggal tidak usah biar mandiri tinggal tega guru seko tu diam pecicilan kayak teman dia diam ajar tulis nyanyi pas istirahat canda kayak teman dia ma singkat pelan teman baya aktif pecicilan nyaman minder henti sekolah bunda kasihan sih dengar diam kayak pas istirahat fokus main handphone tu bentur tembok cekek guru pagi en seko sekolah bunda henti sekolah wajar umur,0
assalamualaikum selamat siang izin cerita 10 rumah tangga umur 6 pergi kuat tahan beban pikir sakit hati suka main te suka jajan te x tahan hubung 4 x buat hati sakit tahan emosi manfaat omong sepele mentang mentang maaf ulang salah tekad pergi bawa pisah pisah ajak apas maaf putus ambil tolong masuk buk s terima kasih,1
permisi mu salah dosa belanja biaya makan nafkah sakit masak sambung ikhlas awat ayan tua butuh dapat takut dosa salah bilang hitung tua,1
en cerita en tangis keluarga beranta selingkuh orang tua saya abis selingkuh 20 adik saya hamil tabung lumayan butuh hari 8 bulan 9 adik saya pegang adik saya adik saya malas 24 jam kamar kipas lampu 24 jam nyala posisi kontrak paksa henti sekolah biaya nikah bayar piutang nikah beban kayak gin makan besok bingung kemarin listrik habis piutang listrik tante isi pakai adik saya mana dalem kamar doang 3 abis irit minggu jauh keluarga capek oktober kontra abis rencana mertua adik saya suruh kos sanggup butuh orang tua saya pikir adik saya 18 persis kayak tegur,2
4 laki makan gizi berat badan susah bingung banget astagfirullah d obat cacing trauma taun muntah dehidrasi ujung rujuk ranap susah kental,2
saran lahir 2 takut seks perihal jahit ngebet banget ajak seks,0
bayi butuh dukung harap bantu awat versi sehat isi sehat sakit isi sakit beranta dukung bantu kerja nyaman d remeh mental capek blues nyata salam sehat d juang,1
suka tonton suka cewek ig main main kenal lelah hati pikir harap ubah ajak obrol marah kali tegur harga,0
pasang tuk sakit biar tenang damai aman beban pikir semangat juang tuk depan,0
irt utus bantu 1 alhamdulillah kerja masya tuhan uras mental rasa kuat semenjak sakit pengaruh pikir pikir karu ikutn resign butuh,0
umur tua n nih kek suka ajak obrol judes kek paksa gilir kek malas basa basi,0
cerita kenal mana pin,0
uji tangga angkat,0
biar butuh kadang 3,0
abis bab kloset d lihat q abis bab kadang kloset pakai sabun d bersih kadang suka malu q toilet masuk toilet posisi q abis makan bab bab eneg pen muntah kloset bersih cuman gayung debat kadang suka suruh lihat toilet q tipe lihat tai ayam muntah d mertua,0
tau pdam telat bulan sih takut banget tulang punggung d beli bayar gas token listrik hari d bayar pdam tanggal 15 ampir abis bayar sepi bayar pdam bohong bilang takut pikir takut banget tukang pdam tau d bayar so pakai pdam air jelek banget kuning d pakai cuci mandi gatal,0
pagi cekcok perihal cuci baju baju kotor cuci kasih air suka bau nada kesel ember baju kotor hari kemarin baju kotor ember kasih air suka bau tumpuk cuci 2 3 pagi ember baju kotor simpan kamar mandi kamar mandi pakai ganjal pintu mandi si isi air emang rusak pas kamar mandi langsung omal gitu buru cuci tumpuk biar cuci mah cuci pas pakai bersih baju kotor langsung cuci cuci jalan omong coba omong cuci langsung langsung diam cuci biar cuci omong enak kuping kesel maksud langsung langsung kali pakai baju piring dll bersih salah sih omong kadang suka kasi dosa lawan suruh mulut diam kecuali salah,0
uji beda beda kadang lihat teman teman nurut nurut untut syukur jatah ribu amber syukur umur 2 butuh om ni jalan 3 kaya kuat banget utus tua pisah ranjang 4,0
bakti usaha cukup sakit bohong,0
gaji gawai bahan bangun,0
assalamualaikum izin curhat ubah uda smp si bantu keluarga pikir keluarga 2 nurut mau keluarga emosi masala keluarga beban ikut tampa kekam emang usaha jual bosan hadap nomor 1 keluarga marah urus keluarga pakai kendara kendara beli sekolah mala jujur bosan hadap model kayak jengkel keluarga musibah sakit persen mala mas buka mas ubah ubah nomor 1 keluarga bohong tindak mesti laku makan hati liat mandir rumah keluarga pakai kendara jarak 1 m keluarga alhamdulillah tanah waris,0
perempuan bengong biar pikir token gas beras habis bareng,0
bilang doa hebat doa harga banding tuhan doa bunda sedih dengar,0
permisi warga curhat tangga indonesia mohon sisih baca saran solusi nikah jalan 6 rumah mertua semenjak 2021 di rumah kontrak kekeh en mertua betah laku suka suruh suai mau hitung desember 2024 badai kolaps talang mertua mana mertua pinjam singkat cerita mertua izin mertua tutup rugi kaya materi mertua mertua marah tau nada omong marah bikin sakit hati fitri 2025 dana cicil piutang pepet alhasil mental turun dana layang tuduh curi hias suruh 4 x ambil ambil laki muda pikir gelap curi sempat gadai niat jadi modal usaha lunas piutang curi tuduh curi mertua baca pucuk surat marah detik bingung pihak mana langsung angkat kaki mertua teror pilih orang tua dia situ pikir kacau fase emas lenyap sertifikat pegang mertua andai 2021 manut jadi kian tahan sabar sikap mertua orang tua dia tinggal tunggu bayar piutang saya modal kadang orang tua dia kuasa mertua sekolah mertua omong konstruksi ajar dana emas niat emas profit buru tenang hati ritme kejar profit detik salah prioritas orang tua dia manut manut orang tua dia cerai bahagia tanggung piutang upaya aset tanah jual terus orang tua dia prioritas kecewa layak dari bicara hati damai mertua tagih piutang situ pusat tengkar,2
capek banget hadap bunda sih kaya emang niat beli tau ngga beli tutup lubang gali lubang cape banget anteng ut ng bikin ut ng cape,0
tua mu bicara damping hidup trauma cinta pergi tinggal mu,2
derita n andal hasil hasil kasih izin beli n izin diam g ajak omong aj kerja butuh bantu otomatis g bilang q bantu mohon terima kasih,0
terima kasih grup ajar terima kasih teman komentar contoh sejati tangga luput uji,0
beli ayam beli kilo 28 ribu mahal belanja sayur hari kisar 20 15 ribu ribu irit ya sudah kebel hitung masak ayam 2 x doang,0
capek malam emis hati over cuman suka lihat cewek ig kadang pinjam handphone lihat perempuan seksi cewek pakai cuman tutup pintil doang tekan batin tahu daring sakit banget keluh biar tangis gua tau kurang pikir kurang kadang nikah kalah pikir lari tkw gua banget gua kawan gua gadis putih mulus bening badan isi putih rawat badan nafkah pas san tuhan tolong mati cinta hamba mati mati nyaa,1
saran atur belanja 150 3 sekolah,0
banget banget belanja adik dia main bawa buah tang bikin kue semenjak sakit banget banget malas sikap omong tau alam keluarga ayah korban ayah harga alhasil biar kayak kecut bawa tinggal mama untung dukung bela ketemu bulan pas arisan keluarga alhamdulillah hidup dua tenang bantu bayar puluh juta kemarin bayar piutang,0
saran le nikah mapan mapan takut buru tua takut susah nyari jodoh nikah nol takut banget cerai,0
bingung usia nikah 11 24 3 ldr tinggal bareng mertua 2 benci cucu saking benci kasur r pakai tidur ganti tinggal bareng stres tinggal bareng pas pulang kaya kasi kaya leluasa d kontrak moga keluarga keci moga uji tangga sabar urun ego ajar setia syukur,0
tabung pisah tabung simpan beda rek tidak apa apa kadang pakai perlu butuh kadang adik pakai keluarga pakai butuh tangga aj sisa tabung campur pribadi,0
tuhan hidup gin d uji ekonomi makan alhamdulillah capek maju 6 d hina kampung rantau tumpang berak d kota sungguh sakit hati kata teman d kampung panas dengar awat mama keluarga alah hak olak sanggup tipe aktif jujur awat bahagia sabar jalan ikhlas andal jarang sakit badan sakit sakit kekeh tipe rawat takdir tinggal sulit hidup jalan,2
riskan wanita jam hadap laki jam post miris sedih heran prinsip and a cinta cinta harga atas main detektif bah hubung harap kondisi harga tingkat bantu up 1 didik mampu 2 kerja 3 gaul mampu 4 tampil tampil pikir g up didik 1 curi otak mampu pintar didik mampu relasi luas sih raih jangkau kl didik mampu mampu bagus duit usul usahawan 4 atas milik laki remeh wanita milik atas pilih laki sampah harga usia tua wanita mandiri kuat laki wanita harga ipar mertua hidup indah isi tangis laki harga cinta sayang lihat betapa hidup beda cari laki laki semangat wanita harga,0
kdrt selingkuh kasar omong nada y halus suka bantu urus kerja susah tabung uji bangun siang bangun pagi 7 nikah banget ribut susah banget pagi bangun jam 10 jam 11 y y habis malam kadang,0
komunikasi jatah su 2 antisipasi kb mohon rekomendasi kb bunda bunda aman rekomendasi obat bagus stamina gairah su jeda bintang papa atur grup kandung iklan saran info info grup,0
cape kali situasi tangga tengkar keluarga d campur kn ubah biang tiri keluarga mantan mertua k tau mantan mertua suka nikah bela bela keluarga mantan mertua salah pojok sih marah urus super manja stres tenaga habis,0
bingung tuhan kasi kampung kota pulang ongkos ongkos mending kirim cari susah nak,0
nikah 20 peras hilang tahan,0
q ramal emang takdir q hamil wujud hamil 2 badai tangga mu korban mu q d suruh kuat hamil 3 jembatan mu mati titik ekonomi rendah pikir pikir q kayak q nikah ramal,2
pagi cerita nih kecewa serius lelah sifat tanggal 15 9 kemarin mantap undur serah ekonomi judol wanita piutang puluh juta judol anggur cari usaha nama rantau mantan selingkuh tangis pohon pisah muak tunjuk mantap pisah susah pro pikir ubah umur 3 genap januari tahan bilang egois mental bikin sesak napas,2
kak kuliah s lulus butuh s 1 cerai fokus cinta salah kuliah alas cerai nikah fondasi cinta jalan sesak dada bahagia mulia energi malas mertua keluarga erang fitnah caci maki 3 4 jam bela indung korban keluarga nikah mahar cincin nikah emas keluarga bilang susah kaya banget bela keluarga cuman mahar ala malas energi cinta nikah wajib asa usia nikah jalan 8,0
tau rumah tangga panas adem,0
giat pagi mandi sekolah cuci pakai buka warung jual jemput siang jual sore masak ajar baca malam jual jam 10 malam butuh hari tanggung beli beras 2 2 minggu angsur 2 dapat ngak kasi okok harga mahal boros wanita alas marah anggap hormat ribut kdrt cerai pisah itu pilih tuhan hadap,1
biar plus romantis,0
ribut bilang orang tua ka pergi si banget bilang gitu talak tau bilang cuman gertak,0
lelaki senang banget pakai kaos robek kayak demen banget pakai kaos oblong robek dikit ujung robek dikit nyaman banget maka pakai en sobek baju tetangga ngak urus beli baju kaos celana beli bulan tumpuk lemari pakai kaos robek pakai singlet putih en kaos lempar sampah nyaman,0
curhat adap handphone akun wa wa wa 2 handphone beda tahu keluar sadap bunda bunda adap handphone dia tunggu lengah tunggu minggu minggu terima,0
1 sekolah diare demam sakit perut salah sekolah liat jajan kantin sekolah bolak diare sakit perut demam batuk pilek henti biar jajan jajan bahaya sekolah inisiatif kantin makan nasi lauk sd jajan 20 ribu jual harga 5 ribu untung sekolah musim diare demam,0
